order_uid,accept_time,delivery_time,transit_hours,courier_id
C062_57,2023-07-08,2023-07-08,0.0,C062
C062_58,2023-07-16,2023-07-16,0.0,C062
C062_59,2023-07-17,2023-07-17,0.0,C062
C062_6,2023-01-20,2023-01-20,0.0,C062
C062_60,2023-07-19,2023-07-19,0.0,C062
C062_61,2023-07-20,2023-07-20,0.0,C062
C062_62,2023-07-22,2023-07-22,0.0,C062
C062_63,2023-07-28,2023-07-28,0.0,C062
C062_64,2023-07-30,2023-07-30,0.0,C062
C062_65,2023-08-04,2023-08-04,0.0,C062
C062_66,2023-08-08,2023-08-08,0.0,C062
C062_67,2023-08-13,2023-08-13,0.0,C062
C062_68,2023-08-19,2023-08-19,0.0,C062
C062_69,2023-08-21,2023-08-21,0.0,C062
C062_7,2023-01-23,2023-01-23,0.0,C062
C062_70,2023-08-27,2023-08-27,0.0,C062
C062_71,2023-08-29,2023-08-29,0.0,C062
C062_72,2023-09-04,2023-09-04,0.0,C062
C062_73,2023-09-08,2023-09-08,0.0,C062
C062_74,2023-09-15,2023-09-15,0.0,C062
C062_75,2023-09-19,2023-09-19,0.0,C062
C062_76,2023-09-23,2023-09-23,0.0,C062
C062_77,2023-09-26,2023-09-26,0.0,C062
C062_78,2023-10-04,2023-10-04,0.0,C062
C062_79,2023-10-07,2023-10-07,0.0,C062
C062_8,2023-01-25,2023-01-25,0.0,C062
C062_80,2023-10-14,2023-10-14,0.0,C062
C062_81,2023-10-20,2023-10-20,0.0,C062
C062_82,2023-11-07,2023-11-07,0.0,C062
C062_83,2023-11-08,2023-11-08,0.0,C062
C062_84,2023-11-11,2023-11-11,0.0,C062
C062_85,2023-11-17,2023-11-17,0.0,C062
C062_86,2023-11-19,2023-11-19,0.0,C062
C062_87,2023-11-28,2023-11-28,0.0,C062
C062_88,2023-12-02,2023-12-02,0.0,C062
C062_89,2023-12-04,2023-12-04,0.0,C062
C062_9,2023-01-26,2023-01-26,0.0,C062
C062_90,2023-12-07,2023-12-07,0.0,C062
C062_91,2023-12-09,2023-12-09,0.0,C062
C062_92,2023-12-10,2023-12-10,0.0,C062
C062_93,2023-12-16,2023-12-16,0.0,C062
C062_94,2023-12-17,2023-12-17,0.0,C062
C062_95,2023-12-19,2023-12-19,0.0,C062
C062_96,2023-12-28,2023-12-28,0.0,C062
C063_0,2023-01-03,2023-01-03,0.0,C063
C063_1,2023-01-04,2023-01-04,0.0,C063
C063_10,2023-02-06,2023-02-06,0.0,C063
C063_11,2023-02-22,2023-02-22,0.0,C063
C063_12,2023-02-26,2023-02-26,0.0,C063
C063_13,2023-02-27,2023-02-27,0.0,C063
C063_14,2023-03-05,2023-03-05,0.0,C063
C063_15,2023-03-09,2023-03-09,0.0,C063
C063_16,2023-03-14,2023-03-14,0.0,C063
C063_17,2023-03-15,2023-03-15,0.0,C063
C063_18,2023-03-23,2023-03-23,0.0,C063
C063_19,2023-04-04,2023-04-04,0.0,C063
C063_2,2023-01-05,2023-01-05,0.0,C063
C063_20,2023-04-06,2023-04-06,0.0,C063
C063_21,2023-04-13,2023-04-13,0.0,C063
C063_22,2023-04-26,2023-04-26,0.0,C063
C063_23,2023-05-01,2023-05-01,0.0,C063
C063_24,2023-05-07,2023-05-07,0.0,C063
C063_25,2023-05-08,2023-05-08,0.0,C063
C063_26,2023-05-11,2023-05-11,0.0,C063
C063_27,2023-05-18,2023-05-18,0.0,C063
C063_28,2023-05-21,2023-05-21,0.0,C063
C063_29,2023-05-23,2023-05-23,0.0,C063
C063_3,2023-01-06,2023-01-06,0.0,C063
C063_30,2023-05-26,2023-05-26,0.0,C063
C063_31,2023-06-05,2023-06-05,0.0,C063
C063_32,2023-06-08,2023-06-08,0.0,C063
C063_33,2023-06-10,2023-06-10,0.0,C063
C063_34,2023-06-19,2023-06-19,0.0,C063
C063_35,2023-06-20,2023-06-20,0.0,C063
C063_36,2023-06-25,2023-06-25,0.0,C063
C063_37,2023-06-28,2023-06-28,0.0,C063
C063_38,2023-06-29,2023-06-29,0.0,C063
C063_39,2023-07-11,2023-07-11,0.0,C063
C063_4,2023-01-19,2023-01-19,0.0,C063
C063_40,2023-07-21,2023-07-21,0.0,C063
C063_41,2023-07-30,2023-07-30,0.0,C063
C063_42,2023-07-31,2023-07-31,0.0,C063
C063_43,2023-08-01,2023-08-01,0.0,C063
C063_44,2023-08-02,2023-08-02,0.0,C063
C063_45,2023-08-04,2023-08-04,0.0,C063
C063_46,2023-08-07,2023-08-07,0.0,C063
C063_47,2023-08-08,2023-08-08,0.0,C063
C063_48,2023-08-10,2023-08-10,0.0,C063
C063_49,2023-08-11,2023-08-11,0.0,C063
C063_5,2023-01-24,2023-01-24,0.0,C063
C063_50,2023-08-21,2023-08-21,0.0,C063
C063_51,2023-08-26,2023-08-26,0.0,C063
C063_52,2023-08-29,2023-08-29,0.0,C063
C063_53,2023-09-01,2023-09-01,0.0,C063
C063_54,2023-09-09,2023-09-09,0.0,C063
C063_55,2023-09-12,2023-09-12,0.0,C063
C063_56,2023-09-13,2023-09-13,0.0,C063
C063_57,2023-09-14,2023-09-14,0.0,C063
C063_58,2023-09-23,2023-09-23,0.0,C063
C063_59,2023-09-26,2023-09-26,0.0,C063
C063_6,2023-01-26,2023-01-26,0.0,C063
C063_60,2023-10-01,2023-10-01,0.0,C063
C063_61,2023-10-07,2023-10-07,0.0,C063
C063_62,2023-10-08,2023-10-08,0.0,C063
C063_63,2023-10-15,2023-10-15,0.0,C063
C063_64,2023-10-17,2023-10-17,0.0,C063
C063_65,2023-10-19,2023-10-19,0.0,C063
C063_66,2023-10-20,2023-10-20,0.0,C063
C063_67,2023-10-21,2023-10-21,0.0,C063
C063_68,2023-10-28,2023-10-28,0.0,C063
C063_69,2023-10-30,2023-10-30,0.0,C063
C063_7,2023-01-30,2023-01-30,0.0,C063
C063_70,2023-11-02,2023-11-02,0.0,C063
C063_71,2023-11-10,2023-11-10,0.0,C063
C063_72,2023-11-12,2023-11-12,0.0,C063
C063_73,2023-11-15,2023-11-15,0.0,C063
C063_74,2023-11-19,2023-11-19,0.0,C063
C063_75,2023-11-24,2023-11-24,0.0,C063
C063_76,2023-11-26,2023-11-26,0.0,C063
C063_77,2023-11-27,2023-11-27,0.0,C063
C063_78,2023-11-28,2023-11-28,0.0,C063
C063_79,2023-12-05,2023-12-05,0.0,C063
C063_8,2023-01-31,2023-01-31,0.0,C063
C063_80,2023-12-10,2023-12-10,0.0,C063
C063_81,2023-12-17,2023-12-17,0.0,C063
C063_82,2023-12-18,2023-12-18,0.0,C063
C063_83,2023-12-21,2023-12-21,0.0,C063
C063_84,2023-12-25,2023-12-25,0.0,C063
C063_85,2023-12-26,2023-12-26,0.0,C063
C063_9,2023-02-01,2023-02-01,0.0,C063
C064_0,2023-01-02,2023-01-02,0.0,C064
C064_1,2023-01-10,2023-01-10,0.0,C064
C064_10,2023-02-15,2023-02-15,0.0,C064
C064_11,2023-02-17,2023-02-17,0.0,C064
C064_12,2023-02-18,2023-02-18,0.0,C064
C064_13,2023-03-02,2023-03-02,0.0,C064
C064_14,2023-03-10,2023-03-10,0.0,C064
C064_15,2023-03-22,2023-03-22,0.0,C064
C064_16,2023-03-25,2023-03-25,0.0,C064
C064_17,2023-03-27,2023-03-27,0.0,C064
C064_18,2023-04-10,2023-04-10,0.0,C064
C064_19,2023-04-20,2023-04-20,0.0,C064
C064_2,2023-01-13,2023-01-13,0.0,C064
C064_20,2023-04-27,2023-04-27,0.0,C064
C064_21,2023-04-30,2023-04-30,0.0,C064
C064_22,2023-05-03,2023-05-03,0.0,C064
C064_23,2023-05-11,2023-05-11,0.0,C064
C064_24,2023-05-12,2023-05-12,0.0,C064
C064_25,2023-05-15,2023-05-15,0.0,C064
C064_26,2023-05-16,2023-05-16,0.0,C064
C064_27,2023-05-19,2023-05-19,0.0,C064
C064_28,2023-05-20,2023-05-20,0.0,C064
C064_29,2023-05-21,2023-05-21,0.0,C064
C064_3,2023-01-19,2023-01-19,0.0,C064
C064_30,2023-06-03,2023-06-03,0.0,C064
C064_31,2023-06-04,2023-06-04,0.0,C064
C064_32,2023-06-09,2023-06-09,0.0,C064
C064_33,2023-06-10,2023-06-10,0.0,C064
C064_34,2023-06-13,2023-06-13,0.0,C064
C064_35,2023-06-17,2023-06-17,0.0,C064
C064_36,2023-06-18,2023-06-18,0.0,C064
C064_37,2023-06-21,2023-06-21,0.0,C064
C064_38,2023-06-22,2023-06-22,0.0,C064
C064_39,2023-06-26,2023-06-26,0.0,C064
C064_4,2023-01-20,2023-01-20,0.0,C064
C064_40,2023-07-02,2023-07-02,0.0,C064
C064_41,2023-07-06,2023-07-06,0.0,C064
C064_42,2023-07-08,2023-07-08,0.0,C064
C064_43,2023-07-09,2023-07-09,0.0,C064
C064_44,2023-07-13,2023-07-13,0.0,C064
C064_45,2023-07-14,2023-07-14,0.0,C064
C064_46,2023-07-15,2023-07-15,0.0,C064
C064_47,2023-07-20,2023-07-20,0.0,C064
C064_48,2023-07-28,2023-07-28,0.0,C064
C064_49,2023-07-30,2023-07-30,0.0,C064
C064_5,2023-01-29,2023-01-29,0.0,C064
C064_50,2023-08-10,2023-08-10,0.0,C064
C064_51,2023-08-11,2023-08-11,0.0,C064
C064_52,2023-08-12,2023-08-12,0.0,C064
C064_53,2023-08-13,2023-08-13,0.0,C064
C064_54,2023-08-16,2023-08-16,0.0,C064
C064_55,2023-08-18,2023-08-18,0.0,C064
C064_56,2023-08-19,2023-08-19,0.0,C064
C064_57,2023-08-29,2023-08-29,0.0,C064
C064_58,2023-08-31,2023-08-31,0.0,C064
C064_59,2023-09-07,2023-09-07,0.0,C064
C064_6,2023-02-02,2023-02-02,0.0,C064
C064_60,2023-09-09,2023-09-09,0.0,C064
C064_61,2023-09-18,2023-09-18,0.0,C064
C064_62,2023-09-28,2023-09-28,0.0,C064
C064_63,2023-10-06,2023-10-06,0.0,C064
C064_64,2023-10-12,2023-10-12,0.0,C064
C064_65,2023-10-20,2023-10-20,0.0,C064
C064_66,2023-10-21,2023-10-21,0.0,C064
C064_67,2023-10-24,2023-10-24,0.0,C064
C064_68,2023-10-27,2023-10-27,0.0,C064
C064_69,2023-11-05,2023-11-05,0.0,C064
C064_7,2023-02-04,2023-02-04,0.0,C064
C064_70,2023-11-07,2023-11-07,0.0,C064
C064_71,2023-11-14,2023-11-14,0.0,C064
C064_72,2023-11-20,2023-11-20,0.0,C064
C064_73,2023-11-24,2023-11-24,0.0,C064
C064_74,2023-12-05,2023-12-05,0.0,C064
C064_75,2023-12-08,2023-12-08,0.0,C064
C064_76,2023-12-15,2023-12-15,0.0,C064
C064_77,2023-12-16,2023-12-16,0.0,C064
C064_78,2023-12-18,2023-12-18,0.0,C064
C064_79,2023-12-19,2023-12-19,0.0,C064
C064_8,2023-02-09,2023-02-09,0.0,C064
C064_80,2023-12-20,2023-12-20,0.0,C064
C064_81,2023-12-23,2023-12-23,0.0,C064
C064_82,2023-12-29,2023-12-29,0.0,C064
C064_83,2023-12-30,2023-12-30,0.0,C064
C064_9,2023-02-11,2023-02-11,0.0,C064
C065_0,2023-01-03,2023-01-03,0.0,C065
C065_1,2023-01-22,2023-01-22,0.0,C065
C065_10,2023-02-22,2023-02-22,0.0,C065
C065_11,2023-02-24,2023-02-24,0.0,C065
C065_12,2023-02-27,2023-02-27,0.0,C065
C065_13,2023-02-28,2023-02-28,0.0,C065
C065_14,2023-03-07,2023-03-07,0.0,C065
C065_15,2023-03-10,2023-03-10,0.0,C065
C065_16,2023-03-11,2023-03-11,0.0,C065
C065_17,2023-03-12,2023-03-12,0.0,C065
C065_18,2023-03-20,2023-03-20,0.0,C065
C065_19,2023-03-24,2023-03-24,0.0,C065
C065_2,2023-01-25,2023-01-25,0.0,C065
C065_20,2023-03-30,2023-03-30,0.0,C065
C065_21,2023-03-31,2023-03-31,0.0,C065
C065_22,2023-04-03,2023-04-03,0.0,C065
C065_23,2023-04-10,2023-04-10,0.0,C065
C065_24,2023-04-11,2023-04-11,0.0,C065
C065_25,2023-04-22,2023-04-22,0.0,C065
C065_26,2023-04-29,2023-04-29,0.0,C065
C065_27,2023-05-04,2023-05-04,0.0,C065
C065_28,2023-05-05,2023-05-05,0.0,C065
C065_29,2023-05-14,2023-05-14,0.0,C065
C065_3,2023-01-28,2023-01-28,0.0,C065
C065_30,2023-05-15,2023-05-15,0.0,C065
C065_31,2023-06-03,2023-06-03,0.0,C065
C065_32,2023-06-04,2023-06-04,0.0,C065
C065_33,2023-06-07,2023-06-07,0.0,C065
C065_34,2023-06-13,2023-06-13,0.0,C065
C065_35,2023-06-14,2023-06-14,0.0,C065
C065_36,2023-06-18,2023-06-18,0.0,C065
C065_37,2023-06-20,2023-06-20,0.0,C065
C065_38,2023-06-23,2023-06-23,0.0,C065
C065_39,2023-06-26,2023-06-26,0.0,C065
C065_4,2023-01-31,2023-01-31,0.0,C065
C065_40,2023-07-06,2023-07-06,0.0,C065
C065_41,2023-07-08,2023-07-08,0.0,C065
C065_42,2023-07-09,2023-07-09,0.0,C065
C065_43,2023-07-23,2023-07-23,0.0,C065
C065_44,2023-07-26,2023-07-26,0.0,C065
C065_45,2023-07-28,2023-07-28,0.0,C065
C065_46,2023-07-31,2023-07-31,0.0,C065
C065_47,2023-08-06,2023-08-06,0.0,C065
C065_48,2023-08-28,2023-08-28,0.0,C065
C065_49,2023-08-29,2023-08-29,0.0,C065
C065_5,2023-02-05,2023-02-05,0.0,C065
C065_50,2023-09-03,2023-09-03,0.0,C065
C065_51,2023-09-06,2023-09-06,0.0,C065
C065_52,2023-09-09,2023-09-09,0.0,C065
C065_53,2023-09-18,2023-09-18,0.0,C065
C065_54,2023-09-23,2023-09-23,0.0,C065
C065_55,2023-09-30,2023-09-30,0.0,C065
C065_56,2023-10-01,2023-10-01,0.0,C065
C065_57,2023-10-09,2023-10-09,0.0,C065
C065_58,2023-10-11,2023-10-11,0.0,C065
C065_59,2023-10-13,2023-10-13,0.0,C065
C065_6,2023-02-07,2023-02-07,0.0,C065
C065_60,2023-10-20,2023-10-20,0.0,C065
C065_61,2023-10-21,2023-10-21,0.0,C065
C065_62,2023-10-25,2023-10-25,0.0,C065
C065_63,2023-10-26,2023-10-26,0.0,C065
C065_64,2023-11-02,2023-11-02,0.0,C065
C065_65,2023-11-12,2023-11-12,0.0,C065
C065_66,2023-11-16,2023-11-16,0.0,C065
C065_67,2023-11-19,2023-11-19,0.0,C065
C065_68,2023-11-28,2023-11-28,0.0,C065
C065_69,2023-11-29,2023-11-29,0.0,C065
C065_7,2023-02-11,2023-02-11,0.0,C065
C065_70,2023-12-05,2023-12-05,0.0,C065
C065_71,2023-12-08,2023-12-08,0.0,C065
C065_72,2023-12-11,2023-12-11,0.0,C065
C065_73,2023-12-14,2023-12-14,0.0,C065
C065_74,2023-12-17,2023-12-17,0.0,C065
C065_75,2023-12-18,2023-12-18,0.0,C065
C065_76,2023-12-19,2023-12-19,0.0,C065
C065_77,2023-12-21,2023-12-21,0.0,C065
C065_78,2023-12-27,2023-12-27,0.0,C065
C065_8,2023-02-13,2023-02-13,0.0,C065
C065_9,2023-02-16,2023-02-16,0.0,C065
C066_0,2023-01-02,2023-01-02,0.0,C066
C066_1,2023-01-07,2023-01-07,0.0,C066
C066_10,2023-02-13,2023-02-13,0.0,C066
C066_11,2023-02-14,2023-02-14,0.0,C066
C066_12,2023-02-18,2023-02-18,0.0,C066
C066_13,2023-02-20,2023-02-20,0.0,C066
C066_14,2023-02-23,2023-02-23,0.0,C066
C066_15,2023-02-25,2023-02-25,0.0,C066
C066_16,2023-03-08,2023-03-08,0.0,C066
C066_17,2023-03-12,2023-03-12,0.0,C066
C066_18,2023-03-13,2023-03-13,0.0,C066
C066_19,2023-03-19,2023-03-19,0.0,C066
C066_2,2023-01-15,2023-01-15,0.0,C066
C066_20,2023-03-20,2023-03-20,0.0,C066
C066_21,2023-03-23,2023-03-23,0.0,C066
C066_22,2023-03-26,2023-03-26,0.0,C066
C066_23,2023-03-28,2023-03-28,0.0,C066
C066_24,2023-04-05,2023-04-05,0.0,C066
C066_25,2023-04-11,2023-04-11,0.0,C066
C066_26,2023-04-12,2023-04-12,0.0,C066
C066_27,2023-04-14,2023-04-14,0.0,C066
C066_28,2023-04-16,2023-04-16,0.0,C066
C066_29,2023-04-19,2023-04-19,0.0,C066
C066_3,2023-01-16,2023-01-16,0.0,C066
C066_30,2023-04-21,2023-04-21,0.0,C066
C066_31,2023-05-01,2023-05-01,0.0,C066
C066_32,2023-05-02,2023-05-02,0.0,C066
C066_33,2023-05-03,2023-05-03,0.0,C066
C066_34,2023-05-08,2023-05-08,0.0,C066
C066_35,2023-05-12,2023-05-12,0.0,C066
C066_36,2023-05-14,2023-05-14,0.0,C066
C066_37,2023-05-21,2023-05-21,0.0,C066
C066_38,2023-05-24,2023-05-24,0.0,C066
C066_39,2023-06-08,2023-06-08,0.0,C066
C066_4,2023-01-17,2023-01-17,0.0,C066
C066_40,2023-06-13,2023-06-13,0.0,C066
C066_41,2023-06-15,2023-06-15,0.0,C066
C066_42,2023-06-16,2023-06-16,0.0,C066
C066_43,2023-06-18,2023-06-18,0.0,C066
C066_44,2023-06-19,2023-06-19,0.0,C066
C066_45,2023-06-20,2023-06-20,0.0,C066
C066_46,2023-06-24,2023-06-24,0.0,C066
C066_47,2023-06-30,2023-06-30,0.0,C066
C066_48,2023-07-04,2023-07-04,0.0,C066
C066_49,2023-07-06,2023-07-06,0.0,C066
C066_5,2023-01-19,2023-01-19,0.0,C066
C066_50,2023-07-08,2023-07-08,0.0,C066
C066_51,2023-07-21,2023-07-21,0.0,C066
C066_52,2023-07-22,2023-07-22,0.0,C066
C066_53,2023-07-26,2023-07-26,0.0,C066
C066_54,2023-07-29,2023-07-29,0.0,C066
C066_55,2023-08-02,2023-08-02,0.0,C066
C066_56,2023-08-03,2023-08-03,0.0,C066
C066_57,2023-08-04,2023-08-04,0.0,C066
C066_58,2023-08-06,2023-08-06,0.0,C066
C066_59,2023-08-07,2023-08-07,0.0,C066
C066_6,2023-01-21,2023-01-21,0.0,C066
C066_60,2023-08-08,2023-08-08,0.0,C066
C066_61,2023-08-31,2023-08-31,0.0,C066
C066_62,2023-09-02,2023-09-02,0.0,C066
C066_63,2023-09-03,2023-09-03,0.0,C066
C066_64,2023-09-07,2023-09-07,0.0,C066
C066_65,2023-09-09,2023-09-09,0.0,C066
C066_66,2023-09-18,2023-09-18,0.0,C066
C066_67,2023-09-30,2023-09-30,0.0,C066
C066_68,2023-10-12,2023-10-12,0.0,C066
C066_69,2023-10-19,2023-10-19,0.0,C066
C066_7,2023-02-02,2023-02-02,0.0,C066
C066_70,2023-10-20,2023-10-20,0.0,C066
C066_71,2023-10-24,2023-10-24,0.0,C066
C066_72,2023-10-25,2023-10-25,0.0,C066
C066_73,2023-10-26,2023-10-26,0.0,C066
C066_74,2023-10-29,2023-10-29,0.0,C066
C066_75,2023-11-18,2023-11-18,0.0,C066
C066_76,2023-11-29,2023-11-29,0.0,C066
C066_77,2023-12-02,2023-12-02,0.0,C066
C066_78,2023-12-03,2023-12-03,0.0,C066
C066_79,2023-12-05,2023-12-05,0.0,C066
C066_8,2023-02-11,2023-02-11,0.0,C066
C066_80,2023-12-10,2023-12-10,0.0,C066
C066_81,2023-12-16,2023-12-16,0.0,C066
C066_82,2023-12-18,2023-12-18,0.0,C066
C066_83,2023-12-20,2023-12-20,0.0,C066
C066_84,2023-12-25,2023-12-25,0.0,C066
C066_85,2023-12-26,2023-12-26,0.0,C066
C066_9,2023-02-12,2023-02-12,0.0,C066
C067_0,2023-01-06,2023-01-06,0.0,C067
C067_1,2023-01-07,2023-01-07,0.0,C067
C067_10,2023-02-12,2023-02-12,0.0,C067
C067_11,2023-02-23,2023-02-23,0.0,C067
C067_12,2023-02-27,2023-02-27,0.0,C067
C067_13,2023-03-02,2023-03-02,0.0,C067
C067_14,2023-03-04,2023-03-04,0.0,C067
C067_15,2023-03-12,2023-03-12,0.0,C067
C067_16,2023-03-15,2023-03-15,0.0,C067
C067_17,2023-03-16,2023-03-16,0.0,C067
C067_18,2023-03-17,2023-03-17,0.0,C067
C067_19,2023-03-18,2023-03-18,0.0,C067
C067_2,2023-01-08,2023-01-08,0.0,C067
C067_20,2023-03-20,2023-03-20,0.0,C067
C067_21,2023-04-01,2023-04-01,0.0,C067
C067_22,2023-04-05,2023-04-05,0.0,C067
C067_23,2023-04-10,2023-04-10,0.0,C067
C067_24,2023-04-11,2023-04-11,0.0,C067
C067_25,2023-04-14,2023-04-14,0.0,C067
C067_26,2023-04-17,2023-04-17,0.0,C067
C067_27,2023-04-26,2023-04-26,0.0,C067
C067_28,2023-05-03,2023-05-03,0.0,C067
C067_29,2023-05-04,2023-05-04,0.0,C067
C067_3,2023-01-12,2023-01-12,0.0,C067
C067_30,2023-05-13,2023-05-13,0.0,C067
C067_31,2023-05-17,2023-05-17,0.0,C067
C067_32,2023-05-19,2023-05-19,0.0,C067
C067_33,2023-05-29,2023-05-29,0.0,C067
C067_34,2023-05-30,2023-05-30,0.0,C067
C067_35,2023-06-02,2023-06-02,0.0,C067
C067_36,2023-06-03,2023-06-03,0.0,C067
C067_37,2023-06-07,2023-06-07,0.0,C067
C067_38,2023-06-09,2023-06-09,0.0,C067
C067_39,2023-06-11,2023-06-11,0.0,C067
C067_4,2023-01-13,2023-01-13,0.0,C067
C067_40,2023-06-12,2023-06-12,0.0,C067
C067_41,2023-06-17,2023-06-17,0.0,C067
C067_42,2023-06-18,2023-06-18,0.0,C067
C067_43,2023-06-24,2023-06-24,0.0,C067
C067_44,2023-06-29,2023-06-29,0.0,C067
C067_45,2023-06-30,2023-06-30,0.0,C067
C067_46,2023-07-13,2023-07-13,0.0,C067
C067_47,2023-07-18,2023-07-18,0.0,C067
C067_48,2023-07-21,2023-07-21,0.0,C067
C067_49,2023-07-24,2023-07-24,0.0,C067
C067_5,2023-01-17,2023-01-17,0.0,C067
C067_50,2023-07-26,2023-07-26,0.0,C067
C067_51,2023-08-10,2023-08-10,0.0,C067
C067_52,2023-08-15,2023-08-15,0.0,C067
C067_53,2023-08-17,2023-08-17,0.0,C067
C067_54,2023-08-18,2023-08-18,0.0,C067
C067_55,2023-08-26,2023-08-26,0.0,C067
C067_56,2023-08-28,2023-08-28,0.0,C067
C067_57,2023-08-31,2023-08-31,0.0,C067
C067_58,2023-09-05,2023-09-05,0.0,C067
C067_59,2023-09-06,2023-09-06,0.0,C067
C067_6,2023-01-20,2023-01-20,0.0,C067
C067_60,2023-09-08,2023-09-08,0.0,C067
C067_61,2023-09-26,2023-09-26,0.0,C067
C067_62,2023-10-06,2023-10-06,0.0,C067
C067_63,2023-10-13,2023-10-13,0.0,C067
C067_64,2023-10-15,2023-10-15,0.0,C067
C067_65,2023-10-21,2023-10-21,0.0,C067
C067_66,2023-10-24,2023-10-24,0.0,C067
C067_67,2023-10-26,2023-10-26,0.0,C067
C067_68,2023-10-28,2023-10-28,0.0,C067
C067_69,2023-10-29,2023-10-29,0.0,C067
C067_7,2023-01-24,2023-01-24,0.0,C067
C067_70,2023-10-30,2023-10-30,0.0,C067
C067_71,2023-11-01,2023-11-01,0.0,C067
C067_72,2023-11-02,2023-11-02,0.0,C067
C067_73,2023-11-04,2023-11-04,0.0,C067
C067_74,2023-11-06,2023-11-06,0.0,C067
C067_75,2023-11-07,2023-11-07,0.0,C067
C067_76,2023-11-13,2023-11-13,0.0,C067
C067_77,2023-11-14,2023-11-14,0.0,C067
C067_78,2023-11-17,2023-11-17,0.0,C067
C067_79,2023-11-29,2023-11-29,0.0,C067
C067_8,2023-01-31,2023-01-31,0.0,C067
C067_80,2023-12-03,2023-12-03,0.0,C067
C067_81,2023-12-09,2023-12-09,0.0,C067
C067_82,2023-12-11,2023-12-11,0.0,C067
C067_83,2023-12-15,2023-12-15,0.0,C067
C067_84,2023-12-16,2023-12-16,0.0,C067
C067_85,2023-12-21,2023-12-21,0.0,C067
C067_86,2023-12-22,2023-12-22,0.0,C067
C067_87,2023-12-26,2023-12-26,0.0,C067
C067_9,2023-02-10,2023-02-10,0.0,C067
C068_0,2023-01-01,2023-01-01,0.0,C068
C068_1,2023-01-06,2023-01-06,0.0,C068
C068_10,2023-02-02,2023-02-02,0.0,C068
C068_11,2023-02-04,2023-02-04,0.0,C068
C068_12,2023-02-06,2023-02-06,0.0,C068
C068_13,2023-02-08,2023-02-08,0.0,C068
C068_14,2023-02-09,2023-02-09,0.0,C068
C068_15,2023-02-10,2023-02-10,0.0,C068
C068_16,2023-02-11,2023-02-11,0.0,C068
C068_17,2023-02-13,2023-02-13,0.0,C068
C068_18,2023-02-20,2023-02-20,0.0,C068
C068_19,2023-03-03,2023-03-03,0.0,C068
C068_2,2023-01-07,2023-01-07,0.0,C068
C068_20,2023-03-07,2023-03-07,0.0,C068
C068_21,2023-03-15,2023-03-15,0.0,C068
C068_22,2023-03-26,2023-03-26,0.0,C068
C068_23,2023-03-31,2023-03-31,0.0,C068
C068_24,2023-04-01,2023-04-01,0.0,C068
C068_25,2023-04-03,2023-04-03,0.0,C068
C068_26,2023-04-04,2023-04-04,0.0,C068
C068_27,2023-04-05,2023-04-05,0.0,C068
C068_28,2023-04-06,2023-04-06,0.0,C068
C068_29,2023-04-09,2023-04-09,0.0,C068
C068_3,2023-01-09,2023-01-09,0.0,C068
C068_30,2023-04-10,2023-04-10,0.0,C068
C068_31,2023-04-13,2023-04-13,0.0,C068
C068_32,2023-04-24,2023-04-24,0.0,C068
C068_33,2023-04-25,2023-04-25,0.0,C068
C068_34,2023-04-28,2023-04-28,0.0,C068
C068_35,2023-05-14,2023-05-14,0.0,C068
C068_36,2023-05-16,2023-05-16,0.0,C068
C068_37,2023-05-17,2023-05-17,0.0,C068
C068_38,2023-05-26,2023-05-26,0.0,C068
C068_39,2023-06-05,2023-06-05,0.0,C068
C068_4,2023-01-10,2023-01-10,0.0,C068
C068_40,2023-06-06,2023-06-06,0.0,C068
C068_41,2023-06-07,2023-06-07,0.0,C068
C068_42,2023-06-10,2023-06-10,0.0,C068
C068_43,2023-06-20,2023-06-20,0.0,C068
C068_44,2023-06-27,2023-06-27,0.0,C068
C068_45,2023-07-02,2023-07-02,0.0,C068
C068_46,2023-07-07,2023-07-07,0.0,C068
C068_47,2023-07-09,2023-07-09,0.0,C068
C068_48,2023-07-15,2023-07-15,0.0,C068
C068_49,2023-07-28,2023-07-28,0.0,C068
C068_5,2023-01-13,2023-01-13,0.0,C068
C068_50,2023-07-31,2023-07-31,0.0,C068
C068_51,2023-08-01,2023-08-01,0.0,C068
C068_52,2023-08-03,2023-08-03,0.0,C068
C068_53,2023-08-05,2023-08-05,0.0,C068
C068_54,2023-08-08,2023-08-08,0.0,C068
C068_55,2023-08-09,2023-08-09,0.0,C068
C068_56,2023-08-20,2023-08-20,0.0,C068
C068_57,2023-08-21,2023-08-21,0.0,C068
C068_58,2023-08-25,2023-08-25,0.0,C068
C068_59,2023-08-26,2023-08-26,0.0,C068
C068_6,2023-01-17,2023-01-17,0.0,C068
C068_60,2023-09-01,2023-09-01,0.0,C068
C068_61,2023-09-11,2023-09-11,0.0,C068
C068_62,2023-09-12,2023-09-12,0.0,C068
C068_63,2023-09-14,2023-09-14,0.0,C068
C068_64,2023-09-20,2023-09-20,0.0,C068
C068_65,2023-09-21,2023-09-21,0.0,C068
C068_66,2023-09-25,2023-09-25,0.0,C068
C068_67,2023-09-26,2023-09-26,0.0,C068
C068_68,2023-09-29,2023-09-29,0.0,C068
C068_69,2023-10-04,2023-10-04,0.0,C068
C068_7,2023-01-26,2023-01-26,0.0,C068
C068_70,2023-10-05,2023-10-05,0.0,C068
C068_71,2023-10-27,2023-10-27,0.0,C068
